X,Y,R,G,B
29,90,0,0,0
30,90,0,0,0
31,90,0,0,0
32,90,0,0,0
33,90,0,0,0
34,90,0,0,0
35,90,0,0,0
36,90,0,0,0
37,90,0,0,0
38,90,0,0,0
39,90,0,0,0
40,90,0,0,0
41,90,0,0,0
42,90,0,0,0
43,90,0,0,0
44,90,0,0,0
45,90,0,0,0
46,90,0,0,0
47,90,0,0,0
48,90,0,0,0
49,90,0,0,0
50,90,0,0,0
51,90,0,0,0
52,90,0,0,0
53,90,0,0,0
54,90,0,0,0
55,90,0,0,0
56,90,0,0,0
57,90,0,0,0
58,90,1,1,1
59,90,4,4,4
60,90,0,0,0
61,90,137,137,137
62,90,255,255,255
63,90,252,252,252
64,90,255,255,255
65,90,255,255,255
66,90,255,255,255
67,90,255,255,255
68,90,255,255,255
69,90,255,255,255
70,90,255,255,255
71,90,253,253,253
72,90,255,255,255
73,90,229,229,229
74,90,2,2,2
75,90,0,0,0
76,90,0,0,0
77,90,0,0,0
78,90,0,0,0
79,90,0,0,0
80,90,0,0,0
81,90,0,0,0
82,90,0,0,0
83,90,0,0,0
84,90,0,0,0
85,90,0,0,0
86,90,0,0,0
87,90,0,0,0
88,90,0,0,0
89,90,0,0,0
90,90,0,0,0
91,90,0,0,0
92,90,0,0,0
93,90,0,0,0
94,90,0,0,0
95,90,0,0,0
0,91,0,0,0
1,91,0,0,0
2,91,0,0,0
3,91,0,0,0
4,91,0,0,0
5,91,0,0,0
6,91,0,0,0
7,91,0,0,0
8,91,0,0,0
9,91,0,0,0
10,91,0,0,0
11,91,0,0,0
12,91,0,0,0
13,91,0,0,0
14,91,0,0,0
15,91,0,0,0
16,91,6,6,6
17,91,0,0,0
18,91,19,19,19
19,91,2,2,2
20,91,0,0,0
21,91,0,0,0
22,91,0,0,0
23,91,0,0,0
24,91,0,0,0
25,91,0,0,0
26,91,0,0,0
27,91,3,3,3
28,91,30,30,30
29,91,1,1,1
30,91,24,24,24
31,91,1,1,1
32,91,0,0,0
33,91,0,0,0
34,91,0,0,0
35,91,0,0,0
36,91,0,0,0
37,91,0,0,0
38,91,0,0,0
39,91,0,0,0
40,91,0,0,0
41,91,0,0,0
42,91,0,0,0
43,91,0,0,0
44,91,0,0,0
45,91,0,0,0
46,91,0,0,0
47,91,0,0,0
48,91,0,0,0
49,91,0,0,0
50,91,0,0,0
51,91,0,0,0
52,91,0,0,0
53,91,0,0,0
54,91,0,0,0
55,91,0,0,0
56,91,0,0,0
57,91,0,0,0
58,91,0,0,0
59,91,1,1,1
60,91,4,4,4
61,91,0,0,0
62,91,137,137,137
63,91,255,255,255
64,91,252,252,252
65,91,255,255,255
66,91,255,255,255
67,91,255,255,255
68,91,255,255,255
69,91,255,255,255
70,91,255,255,255
71,91,253,253,253
72,91,255,255,255
73,91,229,229,229
74,91,2,2,2
75,91,0,0,0
76,91,0,0,0
77,91,0,0,0
78,91,0,0,0
79,91,0,0,0
80,91,0,0,0
81,91,0,0,0
82,91,0,0,0
83,91,0,0,0
84,91,0,0,0
85,91,0,0,0
86,91,0,0,0
87,91,0,0,0
88,91,0,0,0
89,91,0,0,0
90,91,0,0,0
91,91,0,0,0
92,91,0,0,0
93,91,0,0,0
94,91,0,0,0
95,91,0,0,0
0,92,0,0,0
1,92,0,0,0
2,92,0,0,0
3,92,0,0,0
4,92,0,0,0
5,92,0,0,0
6,92,0,0,0
7,92,0,0,0
8,92,0,0,0
9,92,0,0,0
10,92,0,0,0
11,92,0,0,0
12,92,0,0,0
13,92,0,0,0
14,92,0,0,0
15,92,0,0,0
16,92,6,6,6
17,92,0,0,0
18,92,7,7,7
19,92,2,2,2
20,92,0,0,0
21,92,0,0,0
22,92,0,0,0
23,92,0,0,0
24,92,0,0,0
25,92,0,0,0
26,92,1,1,1
27,92,0,0,0
28,92,0,0,0
29,92,0,0,0
30,92,0,0,0
31,92,0,0,0
32,92,0,0,0
33,92,0,0,0
34,92,0,0,0
35,92,0,0,0
36,92,0,0,0
37,92,0,0,0
38,92,0,0,0
39,92,0,0,0
40,92,0,0,0
41,92,0,0,0
42,92,0,0,0
43,92,0,0,0
44,92,0,0,0
45,92,0,0,0
46,92,0,0,0
47,92,0,0,0
48,92,0,0,0
49,92,0,0,0
50,92,0,0,0
51,92,0,0,0
52,92,0,0,0
53,92,0,0,0
54,92,0,0,0
55,92,0,0,0
56,92,0,0,0
57,92,0,0,0
58,92,0,0,0
59,92,0,0,0
60,92,1,1,1
61,92,5,5,5
62,92,0,0,0
63,92,186,186,186
64,92,255,255,255
65,92,250,250,250
66,92,255,255,255
67,92,255,255,255
68,92,255,255,255
69,92,255,255,255
70,92,255,255,255
71,92,253,253,253
72,92,255,255,255
73,92,228,228,228
74,92,2,2,2
75,92,0,0,0
76,92,0,0,0
77,92,0,0,0
78,92,0,0,0
79,92,0,0,0
80,92,0,0,0
81,92,0,0,0
82,92,0,0,0
83,92,0,0,0
84,92,0,0,0
85,92,0,0,0
86,92,0,0,0
87,92,0,0,0
88,92,0,0,0
89,92,0,0,0
90,92,0,0,0
91,92,0,0,0
92,92,0,0,0
93,92,0,0,0
94,92,0,0,0
95,92,0,0,0
0,93,0,0,0
1,93,0,0,0
2,93,0,0,0
3,93,0,0,0
4,93,0,0,0
5,93,0,0,0
6,93,0,0,0
7,93,0,0,0
8,93,0,0,0
9,93,0,0,0
10,93,0,0,0
11,93,0,0,0
12,93,0,0,0
13,93,0,0,0
14,93,0,0,0
15,93,0,0,0
16,93,0,0,0
17,93,0,0,0
18,93,0,0,0
19,93,0,0,0
20,93,0,0,0
21,93,0,0,0
22,93,0,0,0
23,93,0,0,0
24,93,0,0,0
25,93,0,0,0
26,93,0,0,0
27,93,0,0,0
28,93,0,0,0
29,93,0,0,0
30,93,0,0,0
31,93,0,0,0
32,93,0,0,0
33,93,0,0,0
34,93,0,0,0
35,93,0,0,0
36,93,0,0,0
37,93,0,0,0
38,93,0,0,0
39,93,0,0,0
40,93,0,0,0
41,93,0,0,0
42,93,0,0,0
43,93,0,0,0
44,93,0,0,0
45,93,0,0,0
46,93,0,0,0
47,93,0,0,0
48,93,0,0,0
49,93,0,0,0
50,93,0,0,0
51,93,0,0,0
52,93,0,0,0
53,93,0,0,0
54,93,0,0,0
55,93,0,0,0
56,93,0,0,0
57,93,0,0,0
58,93,1,1,1
59,93,0,0,0
60,93,4,4,4
61,93,3,3,3
62,93,3,3,3
63,93,39,39,39
64,93,226,226,226
65,93,255,255,255
66,93,253,253,253
67,93,255,255,255
68,93,255,255,255
69,93,255,255,255
70,93,255,255,255
71,93,253,253,253
72,93,255,255,255
73,93,234,234,234
74,93,2,2,2
75,93,0,0,0
76,93,0,0,0
77,93,0,0,0
78,93,0,0,0
79,93,0,0,0
80,93,0,0,0
81,93,0,0,0
82,93,0,0,0
83,93,0,0,0
84,93,0,0,0
85,93,0,0,0
86,93,0,0,0
87,93,0,0,0
88,93,0,0,0
89,93,0,0,0
90,93,0,0,0
91,93,0,0,0
92,93,0,0,0
93,93,0,0,0
94,93,0,0,0
95,93,0,0,0
0,94,0,0,0
1,94,0,0,0
2,94,0,0,0
3,94,0,0,0
4,94,0,0,0
5,94,0,0,0
6,94,0,0,0
7,94,0,0,0
8,94,0,0,0
9,94,0,0,0
10,94,0,0,0
11,94,0,0,0
12,94,0,0,0
13,94,0,0,0
14,94,0,0,0
15,94,0,0,0
16,94,0,0,0
17,94,0,0,0
18,94,0,0,0
19,94,0,0,0
20,94,0,0,0
21,94,0,0,0
22,94,0,0,0
23,94,0,0,0
24,94,0,0,0
25,94,0,0,0
26,94,0,0,0
27,94,0,0,0
28,94,0,0,0
29,94,0,0,0
30,94,0,0,0
31,94,0,0,0
32,94,0,0,0
33,94,0,0,0
34,94,0,0,0
35,94,0,0,0
36,94,0,0,0
37,94,0,0,0
38,94,0,0,0
39,94,0,0,0
40,94,0,0,0
41,94,0,0,0
42,94,0,0,0
43,94,0,0,0
44,94,0,0,0
45,94,0,0,0
46,94,0,0,0
47,94,0,0,0
48,94,0,0,0
49,94,0,0,0
50,94,0,0,0
51,94,0,0,0
52,94,0,0,0
53,94,0,0,0
54,94,0,0,0
55,94,0,0,0
56,94,0,0,0
57,94,0,0,0
58,94,0,0,0
59,94,0,0,0
60,94,135,135,135
61,94,1,1,1
62,94,2,2,2
63,94,0,0,0
64,94,36,36,36
65,94,221,221,221
66,94,255,255,255
67,94,253,253,253
68,94,255,255,255
69,94,255,255,255
70,94,255,255,255
71,94,252,252,252
72,94,255,255,255
73,94,203,203,203
74,94,1,1,1
75,94,2,2,2
76,94,0,0,0
77,94,0,0,0
78,94,0,0,0
79,94,0,0,0
80,94,0,0,0
81,94,0,0,0
82,94,0,0,0
83,94,0,0,0
84,94,0,0,0
85,94,0,0,0
86,94,0,0,0
87,94,0,0,0
88,94,0,0,0
89,94,0,0,0
90,94,0,0,0
91,94,0,0,0
92,94,0,0,0
93,94,0,0,0
94,94,0,0,0
95,94,0,0,0
0,95,0,0,0
1,95,0,0,0
2,95,0,0,0
3,95,0,0,0
4,95,0,0,0
5,95,0,0,0
6,95,0,0,0
7,95,0,0,0
8,95,0,0,0
9,95,0,0,0
10,95,0,0,0
11,95,0,0,0
12,95,0,0,0
13,95,0,0,0
14,95,0,0,0
15,95,0,0,0
16,95,0,0,0
17,95,0,0,0
18,95,0,0,0
19,95,0,0,0
20,95,0,0,0
21,95,0,0,0
22,95,0,0,0
23,95,0,0,0
24,95,0,0,0
25,95,0,0,0
26,95,0,0,0
27,95,0,0,0
28,95,0,0,0
29,95,0,0,0
30,95,0,0,0
31,95,0,0,0
32,95,0,0,0
33,95,0,0,0
34,95,0,0,0
35,95,0,0,0
36,95,0,0,0
37,95,0,0,0
38,95,0,0,0
39,95,0,0,0
40,95,0,0,0
41,95,0,0,0
42,95,0,0,0
43,95,0,0,0
44,95,0,0,0
45,95,0,0,0
46,95,0,0,0
47,95,0,0,0
48,95,0,0,0
49,95,0,0,0
50,95,0,0,0
51,95,0,0,0
52,95,0,0,0
53,95,0,0,0
54,95,0,0,0
55,95,0,0,0
56,95,0,0,0
57,95,0,0,0
58,95,0,0,0
59,95,0,0,0
60,95,0,0,0
61,95,2,2,2
62,95,0,0,0
63,95,4,4,4
64,95,0,0,0
65,95,42,42,42
66,95,238,238,238
67,95,253,253,253
68,95,254,254,254
69,95,255,255,255
70,95,255,255,255
71,95,250,250,250
72,95,255,255,255
73,95,115,115,115
74,95,0,0,0
75,95,13,13,13
76,95,0,0,0
77,95,0,0,0
78,95,0,0,0
79,95,0,0,0
80,95,0,0,0
81,95,0,0,0
82,95,0,0,0
83,95,0,0,0
84,95,0,0,0
85,95,0,0,0
86,95,0,0,0
87,95,0,0,0
88,95,0,0,0
89,95,0,0,0
90,95,0,0,0
91,95,0,0,0
92,95,0,0,0
93,95,0,0,0
94,95,0,0,0
95,95,0,0,0
